"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"mu[199] NA",0.245634249,0.245073,0.245160569267845,15000,0.95,0.192868,0.296418,NA,NA,NA,NA,NA,NA,NA
"mu[200] NA",0.239357233133333,0.2387795,0.23571689900873,15000,0.95,0.20232,0.278988,NA,NA,NA,NA,NA,NA,NA
"mu[201] NA",0.12849625832,0.1274535,0.124860836468574,10266.6,0.95,0.0892153,0.169702,NA,NA,NA,NA,NA,NA,NA
"mu[202] NA",0.246460108266667,0.2460645,0.246521983190278,16743.1,0.95,0.202676,0.294518,NA,NA,NA,NA,NA,NA,NA
"mu[203] NA",0.251037376533333,0.250316,0.247254676130665,15000,0.95,0.203779,0.303025,NA,NA,NA,NA,NA,NA,NA
"mu[204] NA",0.1320319963,0.1310105,0.129183355198385,12677.6,0.95,0.0920425,0.174305,NA,NA,NA,NA,NA,NA,NA
"mu[205] NA",0.2645168984,0.264316,0.262439589996405,15000,0.95,0.235288,0.296255,NA,NA,NA,NA,NA,NA,NA
"mu[206] NA",0.2367043238,0.2364125,0.23596098748008,15000,0.95,0.206399,0.266133,NA,NA,NA,NA,NA,NA,NA
"mu[207] NA",0.255366651866667,0.2550815,0.254343801016658,15000,0.95,0.22464,0.288291,NA,NA,NA,NA,NA,NA,NA
"mu[208] NA",0.132567703686667,0.1313915,0.129226947602784,10741.1,0.95,0.0913471,0.173882,NA,NA,NA,NA,NA,NA,NA
"mu[209] NA",0.273068042066667,0.272914,0.268557985187953,15000,0.95,0.242269,0.304566,NA,NA,NA,NA,NA,NA,NA
"mu[210] NA",0.2467455848,0.246179,0.24228157810523,14443.7,0.95,0.199577,0.295486,NA,NA,NA,NA,NA,NA,NA
"mu[211] NA",0.134720049633333,0.133877,0.131545052521064,11892,0.95,0.0929813,0.17484,NA,NA,NA,NA,NA,NA,NA
"mu[212] NA",0.2618167718,0.2615475,0.259713413348175,15466.4,0.95,0.2323,0.293735,NA,NA,NA,NA,NA,NA,NA
"mu[213] NA",0.13919695968,0.1382945,0.136331680737861,12514.7,0.95,0.0996499,0.180124,NA,NA,NA,NA,NA,NA,NA
"mu[214] NA",0.126329608213333,0.1255785,0.124059554675365,11458.6,0.95,0.0889754,0.164332,NA,NA,NA,NA,NA,NA,NA
"mu[215] NA",0.278503559866667,0.278351,0.278660575526157,15000,0.95,0.24466,0.314647,NA,NA,NA,NA,NA,NA,NA
"mu[216] NA",0.242100121466667,0.2416835,0.241904183988086,15000,0.95,0.19801,0.287468,NA,NA,NA,NA,NA,NA,NA
"mu[217] NA",0.237125748466667,0.236893,0.237072467450258,14356.8,0.95,0.205031,0.270969,NA,NA,NA,NA,NA,NA,NA
"mu[218] NA",0.277524360466667,0.2773285,0.279763601513039,14468.4,0.95,0.246649,0.309647,NA,NA,NA,NA,NA,NA,NA
"mu[219] NA",0.11783509326,0.117382,0.117554375124668,11755.5,0.95,0.0832097,0.155305,NA,NA,NA,NA,NA,NA,NA
"mu[220] NA",0.239874255533333,0.2394525,0.239439375891943,15000,0.95,0.190296,0.288917,NA,NA,NA,NA,NA,NA,NA
"mu[221] NA",0.13012308262,0.1290235,0.127145242180559,11815,0.95,0.0909729,0.171691,NA,NA,NA,NA,NA,NA,NA
"mu[222] NA",0.250519582466667,0.2498705,0.247900069164918,15000,0.95,0.201207,0.304741,NA,NA,NA,NA,NA,NA,NA
"mu[223] NA",0.243782488933333,0.2434745,0.244734885840056,14150.4,0.95,0.201189,0.287152,NA,NA,NA,NA,NA,NA,NA
"mu[224] NA",0.2537540438,0.253284,0.253980008461028,15000,0.95,0.203071,0.304272,NA,NA,NA,NA,NA,NA,NA
"mu[225] NA",0.134744580486667,0.1341355,0.130130285495292,12070,0.95,0.0993512,0.171051,NA,NA,NA,NA,NA,NA,NA
"mu[226] NA",0.132655925826667,0.1315925,0.128815626937475,10429.6,0.95,0.0932166,0.174622,NA,NA,NA,NA,NA,NA,NA
"mu[227] NA",0.2887264274,0.2885105,0.287888637975121,15000,0.95,0.251429,0.325793,NA,NA,NA,NA,NA,NA,NA
"mu[228] NA",0.272778396533333,0.2724275,0.269910831445453,15000,0.95,0.237899,0.309837,NA,NA,NA,NA,NA,NA,NA
"mu[229] NA",0.266147909533333,0.2656225,0.263892747637911,15000,0.95,0.222351,0.311815,NA,NA,NA,NA,NA,NA,NA
"mu[230] NA",0.240409488533333,0.239885,0.236261219733337,15000,0.95,0.19915,0.283626,NA,NA,NA,NA,NA,NA,NA
"mu[231] NA",0.249786717266667,0.249484,0.249516951032917,15000,0.95,0.213096,0.285602,NA,NA,NA,NA,NA,NA,NA
"mu[232] NA",0.129354937313333,0.128547,0.12856399823103,10854.8,0.95,0.090607,0.17168,NA,NA,NA,NA,NA,NA,NA
"mu[233] NA",0.2628643508,0.262743,0.263402257407491,15000,0.95,0.231693,0.293974,NA,NA,NA,NA,NA,NA,NA
"mu[234] NA",0.233702616733333,0.233635,0.23540218592982,15000,0.95,0.194424,0.273036,NA,NA,NA,NA,NA,NA,NA
"mu[235] NA",0.241350375933333,0.2411025,0.241181338513234,15000,0.95,0.208205,0.277121,NA,NA,NA,NA,NA,NA,NA
"mu[236] NA",0.128917646773333,0.12789,0.126341939181513,11795.8,0.95,0.0892964,0.170371,NA,NA,NA,NA,NA,NA,NA
"mu[237] NA",0.235924362933333,0.2357625,0.236038303914049,15000,0.95,0.201651,0.273929,NA,NA,NA,NA,NA,NA,NA
"mu[238] NA",0.247650707866667,0.247496,0.247956177640152,15000,0.95,0.215875,0.280023,NA,NA,NA,NA,NA,NA,NA
"mu[239] NA",0.129533303093333,0.1289455,0.131099815381944,10648.1,0.95,0.0897866,0.170625,NA,NA,NA,NA,NA,NA,NA
"mu[240] NA",0.129569715626667,0.128558,0.126159491684087,11214.2,0.95,0.0883629,0.170023,NA,NA,NA,NA,NA,NA,NA
"mu[241] NA",0.229339733266667,0.2291375,0.229110863731971,15000,0.95,0.192922,0.266999,NA,NA,NA,NA,NA,NA,NA
"mu[242] NA",0.220824935866667,0.2207165,0.221222406690396,15861.6,0.95,0.192794,0.249634,NA,NA,NA,NA,NA,NA,NA
"mu[243] NA",0.129181945473333,0.1282995,0.126555033091576,12212.4,0.95,0.0887088,0.170532,NA,NA,NA,NA,NA,NA,NA
"mu[244] NA",0.259537832533333,0.2591195,0.258195400674698,15000,0.95,0.223956,0.29682,NA,NA,NA,NA,NA,NA,NA
"mu[245] NA",0.2590041046,0.2586325,0.256643806953753,15000,0.95,0.213541,0.305057,NA,NA,NA,NA,NA,NA,NA
"mu[246] NA",0.12976810656,0.129007,0.128894154934031,11739,0.95,0.0907203,0.172387,NA,NA,NA,NA,NA,NA,NA
"mu[247] NA",0.2586149976,0.258267,0.257073811008726,15000,0.95,0.226158,0.291316,NA,NA,NA,NA,NA,NA,NA
"mu[248] NA",0.254934525733333,0.2546305,0.254352871373392,15000,0.95,0.223515,0.289818,NA,NA,NA,NA,NA,NA,NA
"mu[249] NA",0.265084556133333,0.264921,0.266670880207199,15000,0.95,0.228174,0.300049,NA,NA,NA,NA,NA,NA,NA
"mu[250] NA",0.237944511866667,0.2377105,0.238934973750633,15530.1,0.95,0.192067,0.282951,NA,NA,NA,NA,NA,NA,NA
"mu[251] NA",0.271625547,0.271462,0.273070271725546,16190.8,0.95,0.240928,0.302534,NA,NA,NA,NA,NA,NA,NA
"mu[252] NA",0.126192153313333,0.125419,0.122003017285037,10763.9,0.95,0.0884001,0.164567,NA,NA,NA,NA,NA,NA,NA
"mu[253] NA",0.278822938533333,0.2786975,0.281307748752485,15000,0.95,0.247935,0.308219,NA,NA,NA,NA,NA,NA,NA
"mu[254] NA",0.244232916533333,0.2439,0.241693880360885,15000,0.95,0.201603,0.286482,NA,NA,NA,NA,NA,NA,NA
"mu[255] NA",0.251547539266667,0.25128,0.25113207317424,13966.8,0.95,0.222265,0.2813,NA,NA,NA,NA,NA,NA,NA
"mu[256] NA",0.248544970933333,0.248346,0.246299113782523,15235.6,0.95,0.220126,0.277817,NA,NA,NA,NA,NA,NA,NA
"mu[257] NA",0.125993335573333,0.1251925,0.122548361965632,12010.7,0.95,0.0889271,0.163248,NA,NA,NA,NA,NA,NA,NA
"mu[258] NA",0.275939854866667,0.2758405,0.276950507483818,15000,0.95,0.246683,0.307039,NA,NA,NA,NA,NA,NA,NA
"mu[259] NA",0.230444209933333,0.2298315,0.230430657002815,14609.7,0.95,0.180795,0.279494,NA,NA,NA,NA,NA,NA,NA
"mu[260] NA",0.272290241266667,0.271503,0.267053689081814,15000,0.95,0.228813,0.322192,NA,NA,NA,NA,NA,NA,NA
"mu[261] NA",0.12943193106,0.128574,0.129409983151595,11557.7,0.95,0.0896342,0.171699,NA,NA,NA,NA,NA,NA,NA
"mu[262] NA",0.246992037266667,0.246341,0.244915114001397,14233.3,0.95,0.19656,0.297845,NA,NA,NA,NA,NA,NA,NA
"mu[263] NA",0.242963589466667,0.242217,0.24049940374015,14647.1,0.95,0.192618,0.294866,NA,NA,NA,NA,NA,NA,NA
"mu[264] NA",0.131553097766667,0.1308035,0.127506782005486,12383.1,0.95,0.0920036,0.173273,NA,NA,NA,NA,NA,NA,NA
"mu[265] NA",0.129060248753333,0.1281805,0.127451002172952,11202.6,0.95,0.0885791,0.170198,NA,NA,NA,NA,NA,NA,NA
"mu[266] NA",0.249115391066667,0.248534,0.247454477929491,13510.5,0.95,0.200044,0.303952,NA,NA,NA,NA,NA,NA,NA
"mu[267] NA",0.294100594333333,0.2938325,0.292806090112883,15000,0.95,0.263515,0.325345,NA,NA,NA,NA,NA,NA,NA
"mu[268] NA",0.125963802486667,0.12515,0.125847022904151,11146.1,0.95,0.090227,0.166126,NA,NA,NA,NA,NA,NA,NA
"mu[269] NA",0.133494388033333,0.132664,0.131887809263118,11719.7,0.95,0.0941331,0.175305,NA,NA,NA,NA,NA,NA,NA
"mu[270] NA",0.2249574186,0.2247195,0.224070200834128,15000,0.95,0.185687,0.265485,NA,NA,NA,NA,NA,NA,NA
"mu[271] NA",0.129252418306667,0.1282535,0.122597409767863,11436.2,0.95,0.0898941,0.170101,NA,NA,NA,NA,NA,NA,NA
"mu[272] NA",0.238382793,0.2380375,0.238096323895533,15000,0.95,0.198816,0.279943,NA,NA,NA,NA,NA,NA,NA
"mu[273] NA",0.227033902066667,0.2267405,0.223668783272081,15096,0.95,0.193164,0.263226,NA,NA,NA,NA,NA,NA,NA
"mu[274] NA",0.239188994333333,0.2390475,0.241865368604646,15000,0.95,0.197944,0.280865,NA,NA,NA,NA,NA,NA,NA
"mu[275] NA",0.2320962128,0.231774,0.231651001608864,15000,0.95,0.190657,0.27299,NA,NA,NA,NA,NA,NA,NA
"mu[276] NA",0.129485294266667,0.1286775,0.129390256088963,12386.9,0.95,0.0898928,0.169684,NA,NA,NA,NA,NA,NA,NA
"mu[277] NA",0.260525498933333,0.2599945,0.258844348857384,15000,0.95,0.215703,0.305549,NA,NA,NA,NA,NA,NA,NA
"mu[278] NA",0.237494786866667,0.2372,0.238605021572053,15000,0.95,0.192838,0.282619,NA,NA,NA,NA,NA,NA,NA
"mu[279] NA",0.262674661666667,0.262439,0.263873388385542,13124.8,0.95,0.227177,0.298227,NA,NA,NA,NA,NA,NA,NA
"mu[280] NA",0.284584246266667,0.284103,0.28120557796243,15000,0.95,0.25206,0.3179,NA,NA,NA,NA,NA,NA,NA
"mu[281] NA",0.1235038431,0.1226665,0.121630179808183,12538.8,0.95,0.0862481,0.161782,NA,NA,NA,NA,NA,NA,NA
"mu[282] NA",0.251521982466667,0.251282,0.251213458843319,15000,0.95,0.212963,0.291953,NA,NA,NA,NA,NA,NA,NA
"mu[283] NA",0.2484972954,0.2483235,0.251302499577567,15000,0.95,0.209423,0.288851,NA,NA,NA,NA,NA,NA,NA
"mu[284] NA",0.243490843866667,0.243455,0.245934383563937,15000,0.95,0.214548,0.273287,NA,NA,NA,NA,NA,NA,NA
"mu[285] NA",0.291924104666667,0.291388,0.290116224107819,15000,0.95,0.251509,0.335179,NA,NA,NA,NA,NA,NA,NA
"mu[286] NA",0.2667435158,0.266591,0.266403973745095,15384.8,0.95,0.235366,0.301487,NA,NA,NA,NA,NA,NA,NA
"mu[287] NA",0.257585983066667,0.2572665,0.25643284293645,14635.7,0.95,0.22834,0.288147,NA,NA,NA,NA,NA,NA,NA
"mu[288] NA",0.2811100098,0.2809355,0.282586184580679,14626,0.95,0.250367,0.313659,NA,NA,NA,NA,NA,NA,NA
"mu[289] NA",0.125520329293333,0.124725,0.125271100153172,11108.7,0.95,0.0880232,0.164848,NA,NA,NA,NA,NA,NA,NA
"mu[290] NA",0.25189217,0.2512885,0.24941915709397,15000,0.95,0.201957,0.306113,NA,NA,NA,NA,NA,NA,NA
"mu[291] NA",0.241257202,0.240599,0.239237412481215,15000,0.95,0.194988,0.289934,NA,NA,NA,NA,NA,NA,NA
"mu[292] NA",0.258624912466667,0.258284,0.258315516256264,15975.6,0.95,0.21478,0.305364,NA,NA,NA,NA,NA,NA,NA
"mu[293] NA",0.258781320333333,0.258493,0.258662800444016,15000,0.95,0.227714,0.290377,NA,NA,NA,NA,NA,NA,NA
"mu[294] NA",0.12594131826,0.124954,0.122315369594262,10801,0.95,0.0879691,0.166685,NA,NA,NA,NA,NA,NA,NA
"mu[295] NA",0.136599588226667,0.136005,0.136546910701848,12230.7,0.95,0.100287,0.174571,NA,NA,NA,NA,NA,NA,NA
"mu[296] NA",0.2409422398,0.240436,0.237459220459126,15000,0.95,0.201997,0.280193,NA,NA,NA,NA,NA,NA,NA
"mu[297] NA",0.2525627524,0.252046,0.250094660076616,15000,0.95,0.206387,0.298968,NA,NA,NA,NA,NA,NA,NA
"mu[298] NA",0.268666583066667,0.26814,0.261397827908914,15985.8,0.95,0.222518,0.319655,NA,NA,NA,NA,NA,NA,NA
"mu[299] NA",0.129569956613333,0.1286065,0.126477431010531,11886.2,0.95,0.0901442,0.17205,NA,NA,NA,NA,NA,NA,NA
"mu[300] NA",0.145229172926667,0.144224,0.142365756282873,11180.5,0.95,0.107041,0.18682,NA,NA,NA,NA,NA,NA,NA
"mu[301] NA",0.259133667,0.258646,0.26086141169467,15428,0.95,0.210792,0.311623,NA,NA,NA,NA,NA,NA,NA
"mu[302] NA",0.123669047666667,0.1228995,0.121896659666853,11568.9,0.95,0.0856066,0.161935,NA,NA,NA,NA,NA,NA,NA
"mu[303] NA",0.126209546813333,0.125213,0.122368226349287,11690.7,0.95,0.0857322,0.165213,NA,NA,NA,NA,NA,NA,NA
"mu[304] NA",0.131776823333333,0.1309305,0.124828898194974,11337.2,0.95,0.0936195,0.171355,NA,NA,NA,NA,NA,NA,NA
"mu[305] NA",0.280301886666667,0.2800365,0.280440979047649,15000,0.95,0.240151,0.318952,NA,NA,NA,NA,NA,NA,NA
"mu[306] NA",0.125796212633333,0.125105,0.125380056553023,11027.6,0.95,0.0859413,0.164121,NA,NA,NA,NA,NA,NA,NA
"mu[307] NA",0.2608591168,0.260538,0.260634512239274,15000,0.95,0.220209,0.30048,NA,NA,NA,NA,NA,NA,NA
"mu[308] NA",0.246828429933333,0.246116,0.242900324087813,15000,0.95,0.204537,0.292935,NA,NA,NA,NA,NA,NA,NA
"mu[309] NA",0.245976062933333,0.245204,0.243192262773979,15000,0.95,0.207616,0.286912,NA,NA,NA,NA,NA,NA,NA
"mu[310] NA",0.250828217666667,0.2502555,0.246704924489381,15000,0.95,0.201454,0.30194,NA,NA,NA,NA,NA,NA,NA
"mu[311] NA",0.2464822668,0.2459065,0.241009684422535,15000,0.95,0.201573,0.290767,NA,NA,NA,NA,NA,NA,NA
"mu[312] NA",0.2498028136,0.249102,0.244065903332428,16070.4,0.95,0.201566,0.302699,NA,NA,NA,NA,NA,NA,NA
"mu[313] NA",0.2749939172,0.274873,0.275679884594096,15513,0.95,0.243173,0.305368,NA,NA,NA,NA,NA,NA,NA
"mu[314] NA",0.129307514806667,0.1282075,0.12555110637241,11186.1,0.95,0.0891456,0.169273,NA,NA,NA,NA,NA,NA,NA
"mu[315] NA",0.256727998,0.2564115,0.254925312275612,15353,0.95,0.221319,0.295394,NA,NA,NA,NA,NA,NA,NA
"mu[316] NA",0.2411620992,0.2405925,0.238279231280829,15000,0.95,0.198394,0.286929,NA,NA,NA,NA,NA,NA,NA
"mu[317] NA",0.259886782266667,0.2595485,0.259673678975273,14524.5,0.95,0.226978,0.291927,NA,NA,NA,NA,NA,NA,NA
"mu[318] NA",0.13159579564,0.130578,0.129254522121306,11605,0.95,0.0927922,0.174208,NA,NA,NA,NA,NA,NA,NA
"mu[319] NA",0.259809780333333,0.2597225,0.261531107806394,15000,0.95,0.21506,0.303903,NA,NA,NA,NA,NA,NA,NA
"mu[320] NA",0.285365924733333,0.2850375,0.283989259506566,15000,0.95,0.255688,0.315128,NA,NA,NA,NA,NA,NA,NA
"mu[321] NA",0.247949135666667,0.247445,0.244928065599954,15000,0.95,0.199459,0.294751,NA,NA,NA,NA,NA,NA,NA
"mu[322] NA",0.251855570266667,0.251282,0.248095428110442,15000,0.95,0.206395,0.29817,NA,NA,NA,NA,NA,NA,NA
"mu[323] NA",0.285374766933333,0.2850535,0.284497828087708,15000,0.95,0.253136,0.316688,NA,NA,NA,NA,NA,NA,NA
"mu[324] NA",0.129331560966667,0.128454,0.126763200783978,11280.6,0.95,0.0896551,0.169757,NA,NA,NA,NA,NA,NA,NA
"mu[325] NA",0.123268692246667,0.1224505,0.121453717394516,11321.1,0.95,0.0887477,0.159476,NA,NA,NA,NA,NA,NA,NA
"mu[326] NA",0.242755398933333,0.2424845,0.24265705692756,15222,0.95,0.203413,0.281348,NA,NA,NA,NA,NA,NA,NA
"mu[327] NA",0.281574023733333,0.281374,0.282023397713932,15000,0.95,0.252476,0.311134,NA,NA,NA,NA,NA,NA,NA
"mu[328] NA",0.238117185333333,0.2377755,0.236769706386757,14622.7,0.95,0.204008,0.274412,NA,NA,NA,NA,NA,NA,NA
"mu[329] NA",0.13441448614,0.1335715,0.134184388865464,11812.1,0.95,0.0952052,0.176804,NA,NA,NA,NA,NA,NA,NA
"mu[330] NA",0.2457558694,0.245361,0.244776354664228,15000,0.95,0.205194,0.285194,NA,NA,NA,NA,NA,NA,NA
"mu[331] NA",0.257013253533333,0.2564935,0.257453786693135,14331.7,0.95,0.204133,0.309308,NA,NA,NA,NA,NA,NA,NA
"mu[332] NA",0.264033560866667,0.2635595,0.262470932397722,14307.9,0.95,0.223018,0.304273,NA,NA,NA,NA,NA,NA,NA
"mu[333] NA",0.240402576466667,0.2403165,0.24101071133309,15000,0.95,0.212991,0.270216,NA,NA,NA,NA,NA,NA,NA
"mu[334] NA",0.252036145,0.2516675,0.249458798800498,15000,0.95,0.203052,0.302358,NA,NA,NA,NA,NA,NA,NA
"mu[335] NA",0.234689900333333,0.2344205,0.235331537231248,15000,0.95,0.190734,0.278247,NA,NA,NA,NA,NA,NA,NA
"mu[336] NA",0.2395003734,0.2392285,0.239056590675466,15000,0.95,0.204321,0.274217,NA,NA,NA,NA,NA,NA,NA
"mu[337] NA",0.129593635373333,0.12875,0.126523625886166,11060.3,0.95,0.0893024,0.170871,NA,NA,NA,NA,NA,NA,NA
"mu[338] NA",0.252863205,0.25218,0.250218448461565,15000,0.95,0.203816,0.303606,NA,NA,NA,NA,NA,NA,NA
"mu[339] NA",0.13865351274,0.1379525,0.139638457987368,12027.3,0.95,0.100469,0.179436,NA,NA,NA,NA,NA,NA,NA
"mu[340] NA",0.125609205186667,0.1246075,0.120752340349077,11460.3,0.95,0.0880582,0.164476,NA,NA,NA,NA,NA,NA,NA
"mu[341] NA",0.259581837066667,0.25922,0.256466803294726,15993.8,0.95,0.217537,0.30283,NA,NA,NA,NA,NA,NA,NA
"mu[342] NA",0.249270055733333,0.248651,0.247010877345264,15000,0.95,0.198057,0.300164,NA,NA,NA,NA,NA,NA,NA
"mu[343] NA",0.249395881133333,0.24897,0.247565083830974,15000,0.95,0.213943,0.285361,NA,NA,NA,NA,NA,NA,NA
"mu[344] NA",0.245791368933333,0.2455975,0.246580535885684,15000,0.95,0.20994,0.283477,NA,NA,NA,NA,NA,NA,NA
"mu[345] NA",0.128515104606667,0.127594,0.126334930887446,11342.2,0.95,0.0886342,0.169352,NA,NA,NA,NA,NA,NA,NA
"mu[346] NA",0.2488927312,0.2484725,0.248029543590841,14499.4,0.95,0.203109,0.294774,NA,NA,NA,NA,NA,NA,NA
"mu[347] NA",0.265226955933333,0.265117,0.261489355291917,15000,0.95,0.227484,0.304776,NA,NA,NA,NA,NA,NA,NA
"mu[348] NA",0.2583771902,0.258166,0.258384460076854,15000,0.95,0.224836,0.291836,NA,NA,NA,NA,NA,NA,NA
"mu[349] NA",0.250967361933333,0.250508,0.250504208582045,15000,0.95,0.199318,0.300648,NA,NA,NA,NA,NA,NA,NA
"mu[350] NA",0.136105489273333,0.135401,0.135349788977169,13748.3,0.95,0.0983673,0.1742,NA,NA,NA,NA,NA,NA,NA
"mu[351] NA",0.14765206466,0.146838,0.146884298664999,13128.9,0.95,0.109183,0.186105,NA,NA,NA,NA,NA,NA,NA
"mu[352] NA",0.2762825204,0.276098,0.275898324124685,15000,0.95,0.24689,0.30834,NA,NA,NA,NA,NA,NA,NA
"mu[353] NA",0.128281931726667,0.127246,0.128172946018545,11276.2,0.95,0.0886477,0.169039,NA,NA,NA,NA,NA,NA,NA
"mu[354] NA",0.129673807086667,0.1284455,0.125740840205742,11671.7,0.95,0.0896343,0.170292,NA,NA,NA,NA,NA,NA,NA
"mu[355] NA",0.129572957826667,0.128662,0.127005114254221,11922.7,0.95,0.0899805,0.172264,NA,NA,NA,NA,NA,NA,NA
"mu[356] NA",0.259006143,0.258542,0.254751439028875,15000,0.95,0.223496,0.295231,NA,NA,NA,NA,NA,NA,NA
"mu[357] NA",0.251062694933333,0.2506345,0.249185203529154,15000,0.95,0.213543,0.285168,NA,NA,NA,NA,NA,NA,NA
"mu[358] NA",0.113197410506667,0.1124595,0.114303698072365,10477.3,0.95,0.0790462,0.150853,NA,NA,NA,NA,NA,NA,NA
"mu[359] NA",0.126175282073333,0.1254495,0.125980347444602,12463.6,0.95,0.0882377,0.163105,NA,NA,NA,NA,NA,NA,NA
"mu[360] NA",0.1200289699,0.1192155,0.119477603994828,11668.3,0.95,0.0855966,0.1579,NA,NA,NA,NA,NA,NA,NA
"mu[361] NA",0.241538054733333,0.2412955,0.238715001552605,14584.6,0.95,0.215073,0.269265,NA,NA,NA,NA,NA,NA,NA
"mu[362] NA",0.128252656706667,0.1274915,0.121904800721694,12067.4,0.95,0.0892949,0.170102,NA,NA,NA,NA,NA,NA,NA
"mu[363] NA",0.266591910866667,0.266457,0.26792073893961,15000,0.95,0.237595,0.298305,NA,NA,NA,NA,NA,NA,NA
"mu[364] NA",0.13352030874,0.1327555,0.132187209119635,12096.8,0.95,0.0967776,0.171521,NA,NA,NA,NA,NA,NA,NA
"mu[365] NA",0.231519329533333,0.2310115,0.230320191107197,14051.8,0.95,0.185779,0.280135,NA,NA,NA,NA,NA,NA,NA
"mu[366] NA",0.242366593333333,0.241944,0.238993786231324,15000,0.95,0.204997,0.279196,NA,NA,NA,NA,NA,NA,NA
"mu[367] NA",0.127618446046667,0.1265895,0.123474468202091,11205.2,0.95,0.0879043,0.168755,NA,NA,NA,NA,NA,NA,NA
"mu[368] NA",0.265026252866667,0.2647875,0.264003645633783,14087.3,0.95,0.23504,0.295296,NA,NA,NA,NA,NA,NA,NA
"mu[369] NA",0.14234029552,0.141566,0.139370139346041,12760.7,0.95,0.102399,0.184271,NA,NA,NA,NA,NA,NA,NA
"mu[370] NA",0.129393273086667,0.1285565,0.125720121357271,11447.1,0.95,0.088224,0.169396,NA,NA,NA,NA,NA,NA,NA
"mu[371] NA",0.229623452866667,0.229128,0.226690533005836,15000,0.95,0.186396,0.270236,NA,NA,NA,NA,NA,NA,NA
"mu[372] NA",0.2776208328,0.277547,0.27752801729071,15000,0.95,0.24867,0.307382,NA,NA,NA,NA,NA,NA,NA
"mu[373] NA",0.2571902058,0.2568765,0.2590558859994,15000,0.95,0.214276,0.299669,NA,NA,NA,NA,NA,NA,NA
"mu[374] NA",0.127909516533333,0.126991,0.126884716017651,10888.8,0.95,0.0903639,0.168375,NA,NA,NA,NA,NA,NA,NA
"mu[375] NA",0.259342557666667,0.259398,0.260535349223211,14620.5,0.95,0.224339,0.293882,NA,NA,NA,NA,NA,NA,NA
"mu[376] NA",0.129688677813333,0.1290015,0.126324873206054,11405.9,0.95,0.092264,0.172256,NA,NA,NA,NA,NA,NA,NA
"mu[377] NA",0.2462506512,0.2460775,0.246649327916657,15000,0.95,0.210555,0.285541,NA,NA,NA,NA,NA,NA,NA
"mu[378] NA",0.128855454893333,0.1281605,0.128475021159274,11259.3,0.95,0.0904866,0.17117,NA,NA,NA,NA,NA,NA,NA
"mu[379] NA",0.129564303226667,0.128668,0.126556556450867,13339.1,0.95,0.089897,0.170344,NA,NA,NA,NA,NA,NA,NA
"mu[380] NA",0.258921292066667,0.2584525,0.259179483977578,15000,0.95,0.20782,0.308479,NA,NA,NA,NA,NA,NA,NA
"mu[381] NA",0.132986771446667,0.132006,0.130476818839244,11355.4,0.95,0.0936519,0.17636,NA,NA,NA,NA,NA,NA,NA
"mu[382] NA",0.132108909113333,0.1312805,0.134221745679504,11255.2,0.95,0.0926152,0.173421,NA,NA,NA,NA,NA,NA,NA
"mu[383] NA",0.234348569333333,0.2338495,0.231023837962397,15182.8,0.95,0.192533,0.274416,NA,NA,NA,NA,NA,NA,NA
"mu[384] NA",0.128074424786667,0.127223,0.125952512485433,10755.1,0.95,0.0897637,0.169346,NA,NA,NA,NA,NA,NA,NA
"mu[385] NA",0.256832057066667,0.256187,0.258327442004925,15000,0.95,0.206323,0.310888,NA,NA,NA,NA,NA,NA,NA
"mu[386] NA",0.231869019333333,0.231213,0.227870903939,15000,0.95,0.191942,0.269842,NA,NA,NA,NA,NA,NA,NA
"mu[387] NA",0.129415268706667,0.1284375,0.126867845806896,11513.8,0.95,0.0894619,0.170319,NA,NA,NA,NA,NA,NA,NA
"mu[388] NA",0.251950509333333,0.251404,0.250844465613109,15000,0.95,0.211488,0.291275,NA,NA,NA,NA,NA,NA,NA
"mu[389] NA",0.255307129133333,0.2551325,0.256735300870682,15000,0.95,0.216651,0.293675,NA,NA,NA,NA,NA,NA,NA
"mu[390] NA",0.23010629,0.229286,0.223979611547914,15836.3,0.95,0.180278,0.278182,NA,NA,NA,NA,NA,NA,NA
"mu[391] NA",0.234438282066667,0.2340535,0.233066238925546,15000,0.95,0.190064,0.279203,NA,NA,NA,NA,NA,NA,NA
"mu[392] NA",0.2662120928,0.265941,0.263290685508496,15379.9,0.95,0.235616,0.294826,NA,NA,NA,NA,NA,NA,NA
"mu[393] NA",0.234997811466667,0.2344585,0.234030475812017,15000,0.95,0.19075,0.282312,NA,NA,NA,NA,NA,NA,NA
"mu[394] NA",0.286105307266667,0.285934,0.284416070582112,15000,0.95,0.255844,0.314934,NA,NA,NA,NA,NA,NA,NA
"mu[395] NA",0.233639014,0.2332835,0.234594619155695,13323.1,0.95,0.186044,0.281195,NA,NA,NA,NA,NA,NA,NA
"mu[396] NA",0.252305705533333,0.252127,0.258489241273358,15000,0.95,0.202,0.303587,NA,NA,NA,NA,NA,NA,NA
"mu[397] NA",0.129567650366667,0.1285425,0.126852133014385,11241.6,0.95,0.0887216,0.169592,NA,NA,NA,NA,NA,NA,NA
"mu[398] NA",0.2354200576,0.2352385,0.237619763515414,15000,0.95,0.192727,0.276209,NA,NA,NA,NA,NA,NA,NA
